qid,title,sent_chars,n_chunks_strict,n_chunks_quoted,best_token_containment,token_margin,token_unique,short,adjacent_chunks,n_title_chunks
5ae239d35542992decbdcc86,Marcus T. Reynolds,107,1,1,1.0,0.3529,True,False,False,6
5ae13ed45542997b2ef7d163,When I Came Home,179,0,0,0.9643,0.5357,True,False,False,3
5ae13ed45542997b2ef7d163,When I Came Home,96,1,1,1.0,0.6923,True,False,False,3
5ae13ed45542997b2ef7d163,The Queens of Comedy,133,0,0,0.8947,0.6316,True,False,False,5
5a8b8bd755429971feec4736,Sylvan Beach Union Chapel,84,0,1,1.0,1.0,True,False,False,1
5a8b8bd755429971feec4736,Liza Minnelli,77,0,0,1.0,0.3846,True,False,False,49
5a8b8bd755429971feec4736,Liza Minnelli,212,0,0,0.5938,0.0938,False,False,False,49
5a7b7d7c5542997c3ec971c3,Alex da Kid,128,0,0,0.9524,0.5714,True,False,False,8
5a7b7d7c5542997c3ec971c3,Alex da Kid,401,0,0,0.9464,0.75,True,False,False,8
5a7b7d7c5542997c3ec971c3,I Need a Doctor,102,0,0,0.8235,0.1765,True,False,False,11
5a7b7d7c5542997c3ec971c3,I Need a Doctor,171,0,0,0.8571,0.4286,True,False,False,11
5ade2f1f5542997c77adeda3,Rainbow Girl,206,0,0,0.7097,0.3226,False,False,False,5
5ade2f1f5542997c77adeda3,Action Comics,150,0,0,0.8636,0.2727,True,False,False,49
5ae6414255429908198fa54f,Bigger Picture Music Group,136,1,1,1.0,1.0,True,False,False,1
5ae6414255429908198fa54f,Alice Cooper,144,0,0,0.8696,0.4348,True,False,False,106
5adeb0ec55429939a52fe95d,"Helena Valley Southeast, Montana",109,1,1,1.0,0.4118,True,False,False,8
5adeb0ec55429939a52fe95d,"Lewis and Clark County, Montana",49,0,0,1.0,0.3333,True,False,False,9
5a83c0985542996488c2e4af,Thomas Tull,69,0,0,1.0,0.6364,True,False,False,12
5a83c0985542996488c2e4af,Thomas Tull,100,0,0,0.9286,0.3571,True,False,False,12
5a83c0985542996488c2e4af,Thomas Tull,171,0,0,0.6667,0.375,False,False,False,12
5a83c0985542996488c2e4af,Man of Steel (film),63,1,1,1.0,0.4,True,False,False,56
5a7b6abe5542997c3ec9715b,Fun (band),152,0,0,0.7273,0.0455,False,False,False,14
5a7b6abe5542997c3ec9715b,Nate Ruess,48,1,1,1.0,0.1111,True,False,False,27
5ab2b2f3554299194fa934c2,"Geoffrey Plantagenet, Count of Anjou",236,0,0,0.8788,0.4848,True,False,False,12
5ab2b2f3554299194fa934c2,"Geoffrey Plantagenet, Count of Anjou",306,0,0,0.6579,0.0789,False,False,False,12
5ab2b2f3554299194fa934c2,Empress Matilda,130,0,0,0.8636,0.2727,True,False,False,67
5ab312f65542991669774193,Bück dich,211,0,0,1.0,0.6667,True,False,False,6
5ab312f65542991669774193,Du hast,84,0,0,0.8462,0.2308,True,False,False,6
5ab312f65542991669774193,Du hast,80,0,1,1.0,0.5,True,False,False,6
5a79f63c5542996a35c17052,The Village Barbershop,132,0,0,1.0,0.6,True,False,False,6
5a79f63c5542996a35c17052,John Ratzenberger,45,0,0,0.8889,0.1111,True,False,False,13
5ae60a7b5542996de7b71b0c,Earth Shaker Rock,170,0,0,1.0,1.0,True,False,False,1
5ae60a7b5542996de7b71b0c,Doro (musician),170,0,0,0.8,0.24,True,False,False,50
5a74b41255429929fddd84be,My Homies Still,167,0,0,0.8519,0.2222,True,False,False,9
5a74b41255429929fddd84be,My Homies Still,72,0,1,1.0,0.25,True,False,False,9
5a74b41255429929fddd84be,Dedication 4,39,0,0,1.0,0.125,True,True,False,6
5ae6940455429908198fa637,Link-richness,209,0,0,1.0,0.5161,True,False,False,3
5ae6940455429908198fa637,Craigslist,218,0,0,0.931,0.5172,True,False,False,53
5ae1089d55429920d5234298,Matt Hannaford,82,0,0,0.8462,0.3846,True,False,False,8
5ae1089d55429920d5234298,Matt Hannaford,204,0,0,0.4375,0.0312,False,False,False,8
5ae1089d55429920d5234298,Josh Donaldson,154,0,0,1.0,0.5217,True,False,False,36
5adc58ea5542996e68525321,Tony Hayward,114,0,1,1.0,0.55,True,False,False,27
5adc58ea5542996e68525321,Bob Dudley,88,0,0,0.9333,0.4,True,False,False,12
5adc58ea5542996e68525321,Bob Dudley,210,0,0,0.9355,0.3226,True,False,False,12
5a8afc7055429949d91db460,Palatka Water Works,75,1,1,1.0,1.0,True,False,False,1
5a8afc7055429949d91db460,"Palatka, Florida",84,0,0,0.7143,0.2143,False,False,False,39
5a8afc7055429949d91db460,"Palatka, Florida",45,1,1,1.0,0.25,True,False,False,39
5a8a311655429930ff3c0cec,The Help (film),146,0,0,0.96,0.4,True,False,False,40
5a8a311655429930ff3c0cec,Tate Taylor,95,0,0,0.7333,0.3333,False,False,False,7
5a8a311655429930ff3c0cec,Tate Taylor,104,0,0,0.9412,0.1176,True,False,False,7
5abd00975542993a06baf9f7,Newfound Regional High School,120,0,0,1.0,0.3125,True,False,False,27
5abd00975542993a06baf9f7,"Hebron, New Hampshire",65,1,1,1.0,0.3636,True,False,False,11
5abd00975542993a06baf9f7,"Hebron, New Hampshire",42,0,0,0.7143,0.0,False,False,False,11
5a7d19b455429909bec76950,John Sinklo,142,0,0,1.0,0.7619,True,False,False,8
5a7d19b455429909bec76950,John Sinklo,141,0,1,1.0,0.5714,True,False,False,8
5a7d19b455429909bec76950,Titus Andronicus,151,0,0,0.7826,0.0,False,False,False,198
5ab40e2f5542996a3a969f01,SkyBridge Capital,111,0,0,0.4706,0.0588,False,False,False,9
5ab40e2f5542996a3a969f01,Anthony Scaramucci,119,0,0,0.6667,0.0556,False,False,False,41
5a82186455429926c1cdae3f,Adrian Pracon,202,0,0,1.0,0.5714,True,False,False,3
5a82186455429926c1cdae3f,Anders Behring Breivik,160,0,0,0.8,0.36,True,False,False,125
5ae61e935542995703ce8b0f,The Dark Tower (2017 film),374,0,0,0.9434,0.4717,True,False,False,42
5ae61e935542995703ce8b0f,Matthew McConaughey,106,0,0,0.8,0.2667,True,False,False,32
5a883aba5542994846c1ce46,Violin Concerto (Khachaturian),183,0,0,0.5769,0.1538,False,False,False,5
5a883aba5542994846c1ce46,David Oistrakh,139,0,0,0.65,0.3,False,False,False,21
5ade6af5554299728e26c71b,Somebody's Somebody,149,0,1,1.0,0.4783,True,False,False,2
5ade6af5554299728e26c71b,Prince (musician),91,0,0,0.8235,0.0,False,False,False,121
5a77046e55429937353601b2,Nayer,130,0,0,0.75,0.0417,False,False,False,12
5a77046e55429937353601b2,Give Me Everything,186,0,0,0.8077,0.2692,True,False,False,12
5a792059554299148911fa02,Shute Park Plaza,88,0,0,0.8125,0.125,True,False,False,7
5a792059554299148911fa02,"Hillsboro, Oregon",107,0,0,0.8571,0.0714,True,False,False,66
5abe403d5542993f32c2a0cf,Spandau Prison,147,0,0,0.96,0.08,True,False,False,27
5abe403d5542993f32c2a0cf,Rudolf Hess,118,0,0,1.0,0.2222,True,False,False,69
5a8cfe32554299585d9e3790,The Grey Hounded Hare,78,0,1,1.0,0.7333,True,False,False,7
5a8cfe32554299585d9e3790,The Grey Hounded Hare,52,1,1,1.0,0.6667,True,False,False,7
5a8cfe32554299585d9e3790,Mel Blanc,130,0,0,0.7,0.3,False,False,False,55
5abc09db5542993f40c73c60,Larsson–Noak Historic District,117,1,1,1.0,0.4706,True,False,False,5
5abc09db5542993f40c73c60,"New Sweden, Maine",63,1,1,1.0,0.3636,True,False,False,18
5ae4d4995542990ba0bbb167,Counting Cars,109,0,0,1.0,0.0,False,False,False,10
5ae4d4995542990ba0bbb167,Counting Cars,179,0,1,1.0,0.04,False,False,False,10
5ae4d4995542990ba0bbb167,American Restoration,92,1,1,1.0,0.3333,True,False,False,20
5ae4d4995542990ba0bbb167,American Restoration,306,0,1,1.0,0.587,True,False,False,20
5ae7eed85542993210983fc4,Grindstone Mountain (Nevada),93,0,0,1.0,1.0,True,False,False,1
5ae7eed85542993210983fc4,"Elko County, Nevada",49,0,0,1.0,0.3333,True,False,False,22
5a81d1cf55429926c1cdad91,William Fitzsimmons (musician),230,0,0,0.4722,0.1667,False,False,False,10
5a81d1cf55429926c1cdad91,William Fitzsimmons (musician),460,0,0,0.7414,0.5345,False,False,False,10
5a81d1cf55429926c1cdad91,Teen Wolf (2011 TV series),282,0,0,0.4889,0.0222,False,False,False,41
5a7d00b055429907fabef0a5,Mount Kathleen,138,1,1,1.0,1.0,True,False,False,1
5a7d00b055429907fabef0a5,Ernest Shackleton,144,0,0,0.9565,0.2609,True,False,False,85
5a78ed9a55429970f5fffdda,Jean de la Barrière,68,0,0,0.75,0.0833,False,False,False,8
5a78ed9a55429970f5fffdda,Jean de la Barrière,74,1,1,1.0,0.5,True,False,False,8
5a78ed9a55429970f5fffdda,Henry III of France,54,0,0,0.7778,0.1111,False,False,False,49
5a8278d855429940e5e1a8c6,Victor Urbancic,169,1,1,1.0,0.7692,True,False,False,3
5a8278d855429940e5e1a8c6,Vienna,113,0,0,0.8571,0.2143,True,False,False,138
5a8278d855429940e5e1a8c6,Vienna,208,0,0,0.7931,0.3103,False,False,False,138
5a8c5187554299585d9e3667,The King and I,111,0,0,0.7059,0.1176,False,False,False,84
5a8c5187554299585d9e3667,Richard Rodgers,147,0,0,0.875,0.5,True,False,False,36
5a8cec5255429941ae14df48,Sol (musician),103,0,0,1.0,0.7333,True,False,False,10
5a8cec5255429941ae14df48,Macklemore,171,0,0,0.88,0.48,True,False,False,27
5a8cec5255429941ae14df48,Macklemore,82,0,0,0.4615,0.0769,False,False,False,27
5a791fe355429974737f799b,Holland Roden,67,0,0,0.5455,0.2727,False,False,False,8
5a791fe355429974737f799b,Teen Wolf (2011 TV series),75,0,0,1.0,0.4615,True,False,False,41
5a881cfe55429938390d3ee9,The Globe (London newspaper),150,0,0,0.9048,0.5714,True,False,False,9
5a881cfe55429938390d3ee9,Jeremy Bentham,179,0,0,1.0,0.5185,True,False,False,79
5ae6d4515542996d980e7c86,1981 Kansas State Wildcats football team,97,1,1,1.0,1.0,True,False,False,1
5ae6d4515542996d980e7c86,Jim Dickey,94,1,1,1.0,0.8,True,False,False,3
5ab7fc675542990e739ec7b3,Omar Fadel,165,0,0,0.9583,0.5833,True,False,False,6
5ab7fc675542990e739ec7b3,The Dictator (2012 film),165,0,0,0.9259,0.3704,True,False,False,31
5ab7fc675542990e739ec7b3,The Dictator (2012 film),112,0,1,1.0,0.4118,True,False,False,31
5abaed3c55429939ce03dd69,"Ouray County, Colorado",69,0,0,0.75,0.1667,False,False,False,15
5abaed3c55429939ce03dd69,"Ouray County, Colorado",25,1,1,1.0,0.2,True,True,False,15
5abaed3c55429939ce03dd69,"Ouray, Colorado",126,0,0,0.8889,0.3889,True,False,False,25
5abaed3c55429939ce03dd69,"Ouray, Colorado",45,1,1,1.0,0.625,True,False,False,25
5ae346eb5542992e3233c35d,The Flying Doctor,143,1,1,1.0,0.5,True,False,False,19
5ae346eb5542992e3233c35d,The Flying Doctor,68,0,0,0.4,0.1,False,False,False,19
5ae346eb5542992e3233c35d,Don Bradman,184,0,0,0.8929,0.4643,True,False,False,133
5ae346eb5542992e3233c35d,Don Bradman,126,0,0,0.9091,0.3636,True,False,False,133
5a8e82925542995a26add4e1,Ga East Municipal District,92,0,0,0.8667,0.0667,True,False,False,5
5a8e82925542995a26add4e1,Abokobi,112,0,0,0.9412,0.2941,True,False,False,3
5a78ad46554299148911f915,"Callaway, Florida",89,1,1,1.0,0.6154,True,False,False,7
5a78ad46554299148911f915,"Panama City Beach, Florida",52,0,0,0.8182,0.1818,True,False,False,26
5ae7f9c65542993210983feb,2012–13 Toronto Raptors season,105,0,0,1.0,1.0,True,False,False,1
5ae7f9c65542993210983feb,Jonas Valančiūnas,81,0,0,1.0,0.1429,True,False,False,32
5abccf405542993a06baf96e,Ralph Ellison,108,0,0,0.8824,0.4118,True,False,False,34
5abccf405542993a06baf96e,Erich Fromm,171,0,0,1.0,0.5,True,False,False,41
5a7345375542991f9a20c6cf,2015 Pacific typhoon season,139,0,0,0.9,0.15,True,False,False,94
5a7345375542991f9a20c6cf,2014 Pacific typhoon season,133,0,0,0.8421,0.2105,True,False,False,81
5ab6766c5542995eadeefffa,Roy Lechthaler,115,1,1,1.0,1.0,True,False,False,1
5ab6766c5542995eadeefffa,"Mercersburg, Pennsylvania",44,0,0,0.75,0.375,False,False,False,20
5a88e3ea5542993b751ca8b3,"South Huntington, New York",136,0,0,1.0,0.619,True,False,False,12
5a88e3ea5542993b751ca8b3,"Huntington Station, New York",108,0,0,1.0,0.3529,True,False,False,7
5ab9adc5554299131ca423c8,Mohsen al-Fanagry,122,1,1,1.0,1.0,True,False,False,1
5ab9adc5554299131ca423c8,Hosni Mubarak,236,0,0,0.6389,0.2222,False,False,False,79
5adfef8455429906c02daa8e,Fred Hirsch,193,0,0,0.1481,1.0,False,False,False,1
5adfef8455429906c02daa8e,London School of Economics,269,0,0,0.9394,0.5152,True,False,False,107
5a714fed5542994082a3e7b6,Magnet (album),81,0,0,1.0,1.0,True,False,False,1
5a714fed5542994082a3e7b6,Robin Gibb,225,0,0,0.8286,0.2857,True,False,False,47
5a775add5542993569682d65,Andre Stojka,61,0,0,0.6364,0.2727,False,False,False,4
5a775add5542993569682d65,Andre Stojka,166,0,0,0.7826,0.3913,False,False,False,4
5a775add5542993569682d65,Winnie-the-Pooh,120,0,0,0.9375,0.3125,True,False,False,71
5ab2ec1b55429929539468bf,Goose Creek Mountains,73,1,1,1.0,1.0,True,False,False,1
5ab2ec1b55429929539468bf,Goose Creek Mountains,41,0,0,1.0,1.0,True,False,False,1
5ab2ec1b55429929539468bf,"Elko County, Nevada",49,0,0,1.0,0.3333,True,False,False,22
5a8d8db2554299441c6b9ffc,Uma Thurman,130,0,0,1.0,0.2,True,False,False,47
5a8d8db2554299441c6b9ffc,Dangerous Liaisons,258,0,0,0.6765,0.2353,False,False,False,31
5ab95fef55429970cfb8ea99,Kenneth de Courcy,176,0,0,0.84,0.52,True,False,False,9
5ab95fef55429970cfb8ea99,Edward VIII,259,0,0,0.9474,0.5263,True,False,False,64
5a738e8f5542992d56e7e367,Jewish Princess (song),282,0,0,0.7692,0.5128,False,False,False,4
5a738e8f5542992d56e7e367,Anti-Defamation League,181,0,0,0.8696,0.3478,True,False,False,72
5a72bc725542992359bc318e,Dave Coskunian,137,0,0,0.9167,0.5,True,False,False,4
5a72bc725542992359bc318e,Constantine Orbelian,215,0,0,1.0,0.45,True,False,False,11
5a7a8b5c554299042af8f667,Lee Yeon-hee,223,0,0,0.9412,0.5,True,False,False,11
5a7a8b5c554299042af8f667,A Millionaire's First Love,127,1,1,1.0,0.6957,True,False,False,3
5add738e5542992ae4cec56d,2013 NHL Entry Draft,54,1,1,1.0,0.1429,True,False,False,107
5add738e5542992ae4cec56d,2013 NHL Entry Draft,106,1,1,1.0,0.5263,True,False,False,107
5add738e5542992ae4cec56d,2013 NHL Entry Draft,90,0,0,0.9231,0.6923,True,False,False,107
5add738e5542992ae4cec56d,Nathan MacKinnon,185,0,0,0.875,0.4167,True,False,False,23
5add738e5542992ae4cec56d,Nathan MacKinnon,82,1,1,1.0,0.0769,True,False,False,23
5a8e28f15542995a26add46d,Modec,169,1,1,1.0,0.6957,True,False,False,17
5a8e28f15542995a26add46d,Tesco,173,0,0,0.6923,0.1923,False,False,False,112
5a7a315f5542990783324eb3,"Turn Around (5, 4, 3, 2, 1)",121,0,0,1.0,0.6087,True,False,False,9
5a7a315f5542990783324eb3,"Turn Around (5, 4, 3, 2, 1)",126,1,1,1.0,0.75,True,False,False,9
5a7a315f5542990783324eb3,Yello,76,0,0,1.0,0.3077,True,False,False,12
5ae01c59554299025d62a3ff,Carina Caicedo,73,0,0,0.3571,1.0,False,False,False,1
5ae01c59554299025d62a3ff,2015 FIFA Women's World Cup,121,0,0,0.9474,0.4211,True,False,False,32
5a7ca9ec554299683c1c632e,"1,000 Hours",65,0,0,0.9286,0.3571,True,False,False,2
5a7ca9ec554299683c1c632e,Green Day,130,0,0,0.9545,0.3182,True,False,False,67
5ab4048e55429976abd1bd32,Meji Mwamba,147,1,1,1.0,1.0,True,False,False,1
5ab4048e55429976abd1bd32,Magomedrasul Majidov,287,0,0,0.625,0.3438,False,False,False,7
5a7e34e15542995ed0d166d0,2015–16 Missouri Tigers women's basketball team,60,1,1,1.0,1.0,True,False,False,1
5a7e34e15542995ed0d166d0,Robin Pingeton,69,1,1,1.0,0.6154,True,False,False,3
5a73da7f554299623ed4ac79,Kalyani (raga),132,0,0,0.8889,0.3333,True,False,False,13
5a73da7f554299623ed4ac79,Yaman (raga),152,0,0,0.7727,0.3182,False,False,False,27
5ac3df7e554299204fd21ea9,The Feather Men,152,0,0,0.7083,0.3333,False,False,False,9
5ac3df7e554299204fd21ea9,The Feather Men,77,1,1,1.0,0.5,True,False,False,9
5ac3df7e554299204fd21ea9,Killer Elite (film),117,0,0,0.8947,0.1053,True,False,False,24
5ac3df7e554299204fd21ea9,Killer Elite (film),110,0,1,1.0,0.3529,True,False,False,24
5ae1c554554299234fd042f1,Michael Conlan (boxer),47,0,0,0.375,0.0,False,False,False,21
5ae1c554554299234fd042f1,Top Rank,92,0,0,0.9375,0.125,True,False,False,7
5abf19a85542997ec76fd3bf,Secret of the Incas,140,0,0,1.0,0.4545,True,False,False,15
5abf19a85542997ec76fd3bf,Charlton Heston,145,0,0,0.85,0.35,True,False,False,78
5a84ae895542991dd0999d79,Jimmy Webb,88,1,1,1.0,0.5,True,False,False,54
5a84ae895542991dd0999d79,Jimmy Webb,207,0,0,1.0,0.5172,True,False,False,54
5a84ae895542991dd0999d79,By the Time I Get to Phoenix,63,1,1,1.0,0.2308,True,False,False,10
5a84ae895542991dd0999d79,By the Time I Get to Phoenix,138,0,0,0.9565,0.5652,True,False,False,10
5a8913df55429951533612b3,Timeless Tales from Hallmark,165,0,0,0.9167,0.5417,True,False,False,4
5a8913df55429951533612b3,Olivia Newton-John,117,0,0,0.625,0.125,False,False,False,119
5abb042155429939ce03dd8d,North Star Deserter,167,1,1,1.0,0.84,True,False,False,2
5abb042155429939ce03dd8d,Post-rock,235,0,0,0.5,0.0,False,False,False,20
5ac0774c554299294b218ff0,Jim Shockley,64,1,1,1.0,0.6,True,False,False,3
5ac0774c554299294b218ff0,Jim Shockley,86,1,1,1.0,0.5,True,False,False,3
5ac0774c554299294b218ff0,"Victor, Montana",84,1,1,1.0,0.6154,True,False,False,8
5a8897d15542994846c1ce90,"Cockrum, Mississippi",114,0,0,0.8235,1.0,True,False,False,1
5a8897d15542994846c1ce90,"Olive Branch, Mississippi",68,0,0,1.0,0.2727,True,False,False,13
5a778c565542997042120aa0,Nathan Chapman (record producer),86,1,1,1.0,0.6,True,False,False,3
5a778c565542997042120aa0,Fearless (Taylor Swift album),99,0,0,0.7333,0.0667,False,False,False,43
5ab975e05542996be2020505,Ana Mulvoy-Ten,114,0,1,1.0,0.4706,True,False,False,3
5ab975e05542996be2020505,House of Anubis,136,0,0,1.0,0.5,True,False,False,17
5a8f8aad5542997ba9cb32a9,Belvin Perry,155,0,0,1.0,0.5833,True,False,False,5
5a8f8aad5542997ba9cb32a9,Belvin Perry,75,1,1,1.0,0.5,True,False,False,5
5a8f8aad5542997ba9cb32a9,Death of Caylee Anthony,241,0,0,0.8235,0.4118,True,False,False,56
5a8f8aad5542997ba9cb32a9,Death of Caylee Anthony,80,0,0,0.9286,0.1429,True,False,False,56
5a8f8b8c5542997ba9cb32ac,Esperanza Martínez,93,1,1,1.0,0.3571,True,False,False,7
5a8f8b8c5542997ba9cb32ac,Diego Rivera,70,0,0,0.9091,0.3636,True,False,False,50
5a8b5de755429950cd6afcd5,Thaandavam,190,0,0,0.8214,0.4286,True,False,False,10
5a8b5de755429950cd6afcd5,G. V. Prakash Kumar,43,0,0,0.75,0.25,False,False,False,12
5ae688135542996d980e7bed,"Irvington, New York",156,0,0,0.9091,0.3182,True,False,False,121
5ae688135542996d980e7bed,"Irvington, New York",173,1,1,1.0,0.1765,True,False,False,121
5ae688135542996d980e7bed,"Dobbs Ferry, New York",57,0,0,1.0,0.2,True,False,False,35
5ae688135542996d980e7bed,"Dobbs Ferry, New York",30,1,1,1.0,0.5,True,True,False,35
5a7d07e455429909bec76906,George W. Smith Homestead,88,1,1,1.0,0.3333,True,False,False,3
5a7d07e455429909bec76906,"Mattawamkeag, Maine",129,1,1,1.0,0.4667,True,False,False,13
5ac3a467554299391541386b,"Arrow Creek, Montana",96,1,1,1.0,0.6875,True,False,False,2
5ac3a467554299391541386b,"Judith Basin County, Montana",48,0,0,1.0,0.2222,True,False,False,7
5ac042605542997d642959e9,Hear Me (song),142,0,1,1.0,0.4091,True,False,False,6
5ac042605542997d642959e9,Imagine Dragons,199,0,0,0.8571,0.25,True,False,False,44
5adf718e5542993a75d264e6,Daniel C. Taylor,112,0,0,1.0,0.5882,True,False,False,22
5adf718e5542993a75d264e6,Yeti,95,0,0,0.5385,0.0,False,False,False,81
5ac2dfec554299657fa290b4,Henry P. H. Bromwell,139,1,1,1.0,0.75,True,False,False,15
5ac2dfec554299657fa290b4,Henry P. H. Bromwell,166,0,1,1.0,0.1429,True,False,False,15
5ac2dfec554299657fa290b4,Sacred geometry,191,1,1,1.0,0.6087,True,False,False,23
5abba1a15542996cc5e4a02d,Thomas Lutz,226,0,0,1.0,0.6154,True,False,False,25
5abba1a15542996cc5e4a02d,Darmstadt,143,0,0,1.0,0.2632,True,False,False,62
5abba1a15542996cc5e4a02d,Darmstadt,49,0,0,0.625,0.125,False,False,False,62
5ab55d875542997d4ad1f10d,Die Hochzeit des Camacho,204,0,0,0.9,0.4667,True,False,False,8
5ab55d875542997d4ad1f10d,Felix Mendelssohn,208,0,0,0.8929,0.3929,True,False,False,97
5a72971e5542991f29ee2cc7,Sonny Wool,110,0,0,0.8889,0.3889,True,False,False,4
5a72971e5542991f29ee2cc7,Paul the Octopus,156,0,0,0.7619,0.2857,False,False,False,21
5ae0feba554299422ee995ad,Viktor Lebedev,217,0,0,0.96,0.68,True,False,False,4
5ae0feba554299422ee995ad,Yakutsk,168,0,0,0.65,0.25,False,False,False,28
5adc6af9554299438c868db5,44th Primetime Emmy Awards,141,1,1,1.0,0.7778,True,False,False,6
5adc6af9554299438c868db5,Scott Bakula,301,0,0,0.9091,0.2727,True,False,False,18
5ae0fcfb55429920d5234262,Turn Around (Conor Maynard song),151,1,1,1.0,0.8571,True,False,False,3
5ae0fcfb55429920d5234262,Diamonds (Rihanna song),110,0,1,1.0,0.3125,True,False,False,31
5ab3f9665542992ade7c6f07,Full Scale Assault,161,1,1,1.0,0.875,True,False,False,2
5ab3f9665542992ade7c6f07,The Stooges,207,0,0,1.0,0.3448,True,False,False,52
5ab8b22b55429916710eb0af,Bryce Dejean-Jones,187,1,1,1.0,0.5217,True,False,False,10
5ab8b22b55429916710eb0af,UNLV Runnin' Rebels basketball,164,0,0,0.7857,0.2143,False,False,False,55
5a81f0aa5542995ce29dcc91,"Frankfort, Maine",89,1,1,1.0,0.4667,True,False,False,16
5a81f0aa5542995ce29dcc91,"Waldo County, Maine",154,0,0,1.0,0.6818,True,False,False,11
5adbdefa5542996e6852526a,JK Jalgpallihaigla,89,1,1,1.0,0.4286,True,False,False,2
5adbdefa5542996e6852526a,Estonia,247,0,0,0.4839,0.0645,False,False,False,169
5a7210fe55429971e9dc9238,Kurt Gouveia,73,1,1,1.0,0.6923,True,False,False,10
5a7210fe55429971e9dc9238,Las Vegas Outlaws (XFL),105,1,1,1.0,0.5,True,False,False,13
5a7f8a0a55429969796c1a9e,Murdered by My Boyfriend,108,0,0,0.7619,0.4762,False,False,False,13
5a7f8a0a55429969796c1a9e,Georgina Campbell,171,0,0,0.7407,0.2593,False,False,False,5
5ae76c0755429952e35ea90f,Little Things (One Direction song),120,0,1,1.0,0.2381,True,False,False,15
5ae76c0755429952e35ea90f,Little Things (One Direction song),81,1,1,1.0,0.0,False,False,False,15
5ae76c0755429952e35ea90f,Ed Sheeran,149,0,0,0.65,0.15,False,False,False,70
5ae6915e55429908198fa628,Sylvia's Lovers,114,0,0,0.95,0.45,True,False,False,4
5ae6915e55429908198fa628,Elizabeth Gaskell,179,0,0,1.0,0.6154,True,False,False,28
5ae53c825542992663a4f18d,Andy Holt (Hollyoaks),119,0,0,1.0,0.7368,True,False,False,8
5ae53c825542992663a4f18d,Warren Brown (actor),295,0,0,0.6087,0.3478,False,False,False,11
5a87a3bd5542996e4f308898,Duke Micah,64,0,0,1.0,0.8182,True,False,False,4
5a87a3bd5542996e4f308898,Michael Conlan (boxer),88,0,0,0.8571,0.3571,True,False,False,21
5a72a0775542992359bc3142,Alone in This World,73,0,0,0.8462,0.2308,True,False,False,2
5a72a0775542992359bc3142,Alone in This World,222,0,0,0.875,0.8125,True,False,False,2
5a72a0775542992359bc3142,The Notorious B.I.G.,169,0,0,1.0,0.5714,True,False,False,62
5a832fca5542990548d0b1c2,Stephen Lovell,71,1,1,1.0,0.8333,True,False,False,6
5a832fca5542990548d0b1c2,Stephen Lovell,134,1,1,1.0,0.6316,True,False,False,6
5a832fca5542990548d0b1c2,"King's College, Cambridge",93,0,0,0.9167,0.0,False,False,False,58
5a832fca5542990548d0b1c2,"King's College, Cambridge",170,1,1,1.0,0.5652,True,False,False,58
5add17535542994734353840,1996 Houston Oilers season,122,0,0,0.7727,0.4091,False,False,False,8
5add17535542994734353840,Eddie George,179,0,0,0.9259,0.5926,True,False,False,19
5ae74be15542997b22f6a691,90210 (season 4),103,0,0,0.6875,0.0625,False,False,False,15
5ae74be15542997b22f6a691,Ringer (TV series),113,0,0,1.0,0.3,True,False,False,33
5a757b695542992d0ec05fa7,8th Cavalry Brigade (United Kingdom),81,1,1,1.0,0.3846,True,False,False,6
5a757b695542992d0ec05fa7,8th Cavalry Brigade (United Kingdom),101,1,1,1.0,0.1111,True,False,False,6
5a757b695542992d0ec05fa7,Western Front (World War I),73,0,0,0.9091,0.0909,True,False,False,55
5a794d085542994bb9456ff0,Triple (novel),69,1,1,1.0,0.75,True,False,False,9
5a794d085542994bb9456ff0,Triple (novel),140,0,0,1.0,0.5909,True,False,False,9
5a794d085542994bb9456ff0,Mossad,313,0,0,0.5,0.1429,False,False,False,116
5a8eadaa5542995085b37475,Caroline Amalie of Augustenburg,187,0,0,0.9643,0.4643,True,False,False,14
5a8eadaa5542995085b37475,Christian VIII of Denmark,147,0,0,0.9545,0.3636,True,False,False,23
5abc2e0b554299114383a0f5,Leo Koretz,128,0,0,1.0,0.4737,True,False,False,10
5abc2e0b554299114383a0f5,Charles Ponzi,166,0,0,0.9615,0.4615,True,False,False,48
5adffd4d55429942ec259bbf,Kumawu,103,1,1,1.0,0.4667,True,False,False,5
5adffd4d55429942ec259bbf,Sekyere Afram Plains District,107,0,0,0.8125,1.0,True,False,False,1
5abd02e7554299700f9d795a,Vince Staples,91,0,0,1.0,0.3125,True,False,False,20
5abd02e7554299700f9d795a,Odd Future,209,0,0,0.6452,0.3548,False,False,False,28
5adce7295542994ed6169c1a,Kon-Tiki (1950 film),236,0,0,0.9667,0.7333,True,False,False,2
5adce7295542994ed6169c1a,The Other Side of AIDS,67,0,0,0.9231,0.3077,True,False,False,10
5a8fb5f85542995b44242091,Bernie (2011 film),262,0,0,0.9143,0.4857,True,False,False,34
5a8fb5f85542995b44242091,Bernie Tiede,101,0,0,0.8,0.3333,True,False,False,25
5a8752395542996432c57267,Ours (song),127,0,0,1.0,0.0476,False,False,False,14
5a8752395542996432c57267,Speak Now,60,0,0,0.9091,0.0909,True,False,False,39
5adf34385542993344016c28,Honolulu House,148,0,0,0.96,0.68,True,False,False,4
5adf34385542993344016c28,James Buchanan,158,0,0,0.8333,0.375,True,False,False,82
