qid,arm,subset,recall_at_10,answer_presence_at_10,presence_wb,idk,idk_corrected,judge_correct,gt_presence_old,gt_presence_wb,degenerate_golds,in_primary
1174,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
1183,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
1191,sq8_np512,main,1.0,True,False,False,False,True,True,False,False,False
1216,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
1217,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1244,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
1258,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
1278,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
1279,sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
1282,sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
1287,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1289,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1292,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1293,sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
1313,sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
1320,sq8_np512,main,1.0,True,True,False,True,False,True,True,False,True
1322,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1327,sq8_np512,sanity,1.0,False,False,False,False,True,False,False,False,False
1333,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1336,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1338,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1342,sq8_np512,main,1.0,True,False,True,True,False,True,False,True,False
1348,sq8_np512,sanity,1.0,False,False,False,True,False,False,False,False,False
1370,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
1372,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
1375,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1376,sq8_np512,main,1.0,False,False,False,True,False,False,False,False,False
1396,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1418,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1419,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
1423,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1427,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1433,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
1437,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
1438,sq8_np512,main,1.0,True,False,False,False,True,True,False,False,False
1458,sq8_np512,sanity,1.0,False,False,True,True,False,False,False,False,False
1463,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1466,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1470,sq8_np512,sanity,1.0,False,False,True,True,False,False,False,False,False
1471,sq8_np512,main,1.0,True,False,True,True,False,True,False,True,False
1480,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
1484,sq8_np512,main,1.0,True,False,True,True,False,True,False,False,False
1487,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1490,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
1496,sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
1501,sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
1507,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1508,sq8_np512,sanity,1.0,True,True,False,False,True,True,True,False,False
1520,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
1527,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1538,sq8_np512,main,1.0,False,False,False,False,False,False,False,False,False
1542,sq8_np512,main,0.9,True,False,False,False,True,True,False,False,False
1558,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
1574,sq8_np512,main,1.0,True,False,False,False,True,True,False,False,False
1583,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1589,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1594,sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
1596,sq8_np512,sanity,1.0,False,False,True,True,False,False,False,False,False
1603,sq8_np512,sanity,1.0,False,False,False,False,False,False,False,False,False
1611,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1613,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
1617,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
1625,sq8_np512,main,1.0,True,False,True,True,False,True,False,True,False
1626,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1627,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
1630,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1641,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1642,sq8_np512,sanity,1.0,False,False,False,False,False,False,False,False,False
1645,sq8_np512,sanity,0.9,True,True,False,False,True,True,True,False,False
1654,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
1656,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1660,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
1661,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
1670,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
1671,sq8_np512,sanity,1.0,True,True,False,False,True,True,True,False,False
1690,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1699,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
1715,sq8_np512,sanity,0.9,False,False,True,True,False,False,False,False,False
1767,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
1770,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
1777,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1785,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1797,sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
1799,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1800,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1804,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1810,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
1811,sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
1816,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
1831,sq8_np512,sanity,1.0,False,False,True,True,False,False,False,False,False
1832,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1837,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1842,sq8_np512,main,1.0,False,False,False,False,False,False,False,False,False
1859,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1864,sq8_np512,main,1.0,False,False,False,False,True,False,False,False,False
1874,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
1875,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1906,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1908,sq8_np512,main,0.9,False,False,True,True,False,False,False,False,False
1916,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1928,sq8_np512,sanity,1.0,True,True,False,False,True,True,True,False,False
1932,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
1933,sq8_np512,main,1.0,False,False,False,False,True,False,False,False,False
1934,sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
1940,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
1942,sq8_np512,sanity,1.0,True,True,False,False,True,True,True,False,False
1952,sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
1955,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
1960,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
1964,sq8_np512,main,1.0,False,False,False,False,False,False,False,True,False
1967,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1969,sq8_np512,main,1.0,True,False,False,False,True,True,False,True,False
1980,sq8_np512,main,1.0,True,False,True,True,False,True,False,True,False
1986,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1999,sq8_np512,main,1.0,False,False,False,False,False,False,False,False,False
2003,sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
2021,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2048,sq8_np512,sanity,1.0,False,False,True,True,False,False,False,False,False
2051,sq8_np512,main,1.0,True,True,False,True,True,True,True,False,True
2064,sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
2070,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2073,sq8_np512,sanity,1.0,True,True,False,False,True,True,True,False,False
2078,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2083,sq8_np512,main,1.0,False,False,False,False,True,False,False,False,False
2088,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2092,sq8_np512,main,1.0,False,False,False,False,False,False,False,False,False
2096,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
2099,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2108,sq8_np512,main,1.0,False,False,False,False,False,False,False,False,False
2109,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2115,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
2117,sq8_np512,sanity,1.0,False,False,False,False,False,False,False,False,False
2126,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2128,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
2133,sq8_np512,main,1.0,False,False,False,False,False,False,False,False,False
2134,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2135,sq8_np512,main,1.0,True,False,False,False,False,True,False,False,False
2144,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2145,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
2146,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2167,sq8_np512,main,1.0,True,False,False,False,False,True,False,False,False
2170,sq8_np512,main,1.0,True,False,False,False,False,True,False,False,False
2172,sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2184,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2196,sq8_np512,sanity,1.0,True,True,False,False,True,True,True,False,False
2211,sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
2213,sq8_np512,main,1.0,False,False,False,False,False,False,False,False,False
2218,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2223,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
2226,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
2235,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2263,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2275,sq8_np512,main,1.0,False,False,False,False,False,False,False,False,False
2277,sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
2280,sq8_np512,sanity,1.0,False,False,True,True,False,False,False,False,False
2284,sq8_np512,main,1.0,True,False,False,False,True,True,False,True,False
2286,sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2295,sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
2297,sq8_np512,main,1.0,True,False,False,False,True,True,False,False,False
2306,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2310,sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
2318,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2325,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2329,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2332,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2337,sq8_np512,main,1.0,True,True,False,True,False,True,True,False,True
2340,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
2341,sq8_np512,sanity,1.0,False,False,True,True,False,False,False,False,False
2349,sq8_np512,main,1.0,True,False,False,False,True,True,False,False,False
2366,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2373,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2379,sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
2391,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2393,sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
2398,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2401,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2404,sq8_np512,main,1.0,False,False,False,False,False,False,False,False,False
2425,sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2430,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2458,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2468,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2469,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2479,sq8_np512,main,1.0,True,False,True,True,False,True,False,False,False
2492,sq8_np512,sanity,1.0,True,True,False,False,True,True,True,False,False
2495,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2501,sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2502,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2504,sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
2510,sq8_np512,main,1.0,True,False,True,True,False,True,False,True,False
2514,sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
2516,sq8_np512,main,0.9,False,False,True,True,False,False,False,False,False
2518,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2522,sq8_np512,sanity,1.0,False,False,False,False,False,False,False,False,False
2525,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2528,sq8_np512,main,1.0,True,False,False,False,True,True,False,False,False
2531,sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
2533,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2538,sq8_np512,sanity,1.0,True,True,False,False,True,True,True,False,False
2542,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2557,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
2562,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
2571,sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
2576,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2587,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2589,sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2594,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2595,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
2606,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2609,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
2611,sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
2617,sq8_np512,main,1.0,True,False,True,True,False,True,False,False,False
2620,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2621,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2632,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2633,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2636,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2649,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2654,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2665,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2687,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2694,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2695,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2713,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2720,sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
2726,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2728,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2730,sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2745,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
2761,sq8_np512,sanity,1.0,False,False,True,True,False,False,False,False,False
2778,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2781,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2788,sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
2789,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2802,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2815,sq8_np512,sanity,1.0,True,True,False,False,True,True,True,False,False
2824,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
2825,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
2851,sq8_np512,main,0.9,True,True,False,False,False,True,True,False,True
2866,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2873,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2896,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2899,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2914,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2921,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2933,sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2943,sq8_np512,main,1.0,True,False,True,True,False,True,False,False,False
2948,sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
2952,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2955,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2961,sq8_np512,main,1.0,True,False,False,False,True,True,False,False,False
3027,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3044,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3076,sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
3081,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3088,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
3092,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3093,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3095,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
3097,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3110,sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
3118,sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
3119,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3122,sq8_np512,sanity,1.0,True,True,False,False,True,True,True,False,False
3129,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3130,sq8_np512,main,1.0,False,False,False,False,True,False,False,False,False
3135,sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
3137,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
3147,sq8_np512,sanity,1.0,True,False,True,True,False,True,False,False,False
3153,sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
3155,sq8_np512,main,0.9,False,False,True,True,False,True,True,False,True
3160,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
3161,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3183,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3184,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3191,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
3204,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3211,sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
3224,sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
3239,sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
3258,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
3260,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3271,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3276,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3282,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3290,sq8_np512,sanity,1.0,False,False,False,False,False,False,False,False,False
3292,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3301,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3310,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
3312,sq8_np512,main,1.0,False,False,False,False,False,False,False,False,False
3317,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
3320,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
3323,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3325,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
3345,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
3348,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3362,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3363,sq8_np512,main,1.0,False,False,False,False,True,False,False,False,False
3368,sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
3382,sq8_np512,sanity,1.0,True,True,False,False,False,True,True,False,False
3386,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
3390,sq8_np512,sanity,1.0,True,True,False,False,True,True,True,False,False
3417,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
3419,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3420,sq8_np512,sanity,1.0,True,True,True,True,False,True,True,False,False
3424,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3434,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3438,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3441,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3446,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3453,sq8_np512,main,1.0,False,False,False,False,False,False,False,False,False
3457,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
3467,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
3478,sq8_np512,main,1.0,True,False,False,False,True,True,False,False,False
3480,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
3485,sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
3497,sq8_np512,main,1.0,True,False,False,False,True,True,False,False,False
3499,sq8_np512,sanity,1.0,True,True,False,False,True,True,True,False,False
3503,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3510,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3513,sq8_np512,sanity,1.0,False,False,False,False,False,False,False,False,False
3520,sq8_np512,main,1.0,True,False,True,True,False,True,False,False,False
3552,sq8_np512,main,1.0,True,False,False,False,False,True,False,True,False
3554,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3558,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3568,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3570,sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
3579,sq8_np512,main,1.0,True,False,True,True,False,True,False,False,False
3583,sq8_np512,sanity,1.0,False,False,False,False,False,False,False,False,False
3591,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
3595,sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
3606,sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
3609,sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
13,sq8_np64,sanity,1.0,True,True,False,False,True,True,True,False,False
14,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
19,sq8_np64,main,1.0,True,False,True,True,False,True,False,True,False
30,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
45,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
60,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
66,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
71,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
82,sq8_np64,main,1.0,True,False,True,True,False,True,False,False,False
92,sq8_np64,main,0.9,True,True,True,True,False,True,True,False,True
105,sq8_np64,main,0.9,True,True,True,True,False,True,True,False,True
108,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
115,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
125,sq8_np64,main,1.0,True,False,True,True,False,True,False,False,False
129,sq8_np64,main,1.0,False,False,False,False,False,False,False,False,False
132,sq8_np64,main,1.0,True,False,False,False,True,True,False,True,False
146,sq8_np64,sanity,1.0,True,True,True,True,False,True,True,False,False
151,sq8_np64,main,1.0,False,False,False,False,False,False,False,False,False
153,sq8_np64,main,0.9,False,False,True,True,False,False,False,False,False
180,sq8_np64,main,1.0,False,False,False,False,True,False,False,False,False
188,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
206,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
217,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
233,sq8_np64,main,1.0,False,False,True,True,False,False,False,False,False
235,sq8_np64,main,1.0,False,False,False,False,True,False,False,False,False
249,sq8_np64,main,0.7,True,True,False,False,True,True,True,False,True
261,sq8_np64,main,0.9,True,True,False,False,True,True,True,False,True
264,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
268,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
279,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
286,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
287,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
290,sq8_np64,main,1.0,True,False,True,True,False,True,False,True,False
291,sq8_np64,main,0.9,True,False,False,False,True,True,False,False,False
295,sq8_np64,main,1.0,True,False,False,False,True,True,False,False,False
296,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
307,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
318,sq8_np64,main,0.9,True,True,False,False,True,True,True,False,True
319,sq8_np64,main,1.0,True,False,False,False,True,True,False,False,False
323,sq8_np64,sanity,1.0,False,False,False,False,False,False,False,False,False
337,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
350,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
352,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
371,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
382,sq8_np64,main,1.0,False,False,False,False,True,False,False,False,False
399,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
400,sq8_np64,main,1.0,True,True,False,False,False,True,True,False,True
416,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
419,sq8_np64,main,0.9,True,True,False,False,True,True,True,False,True
421,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
422,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
424,sq8_np64,sanity,1.0,True,True,True,True,False,True,True,False,False
433,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
442,sq8_np64,main,0.6,False,False,False,False,True,True,False,False,False
444,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
447,sq8_np64,main,1.0,False,False,False,False,True,False,False,False,False
450,sq8_np64,main,0.9,True,True,False,False,True,True,True,False,True
453,sq8_np64,main,1.0,True,True,False,False,False,True,True,False,True
462,sq8_np64,sanity,0.8,False,False,True,True,False,False,False,False,False
476,sq8_np64,main,1.0,True,False,False,False,True,True,False,False,False
478,sq8_np64,sanity,1.0,True,True,False,False,True,True,True,False,False
482,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
484,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
486,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
488,sq8_np64,main,1.0,False,False,False,False,False,False,False,False,False
491,sq8_np64,main,1.0,True,False,True,True,False,True,False,False,False
496,sq8_np64,main,1.0,True,True,False,False,False,True,True,False,True
501,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
508,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
513,sq8_np64,main,1.0,True,True,True,True,False,True,True,False,True
518,sq8_np64,main,0.9,True,True,False,False,True,True,True,False,True
519,sq8_np64,sanity,1.0,True,True,True,True,False,True,True,False,False
523,sq8_np64,main,0.7,True,True,False,False,True,True,True,False,True
524,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
531,sq8_np64,main,0.8,False,False,True,True,False,False,False,False,False
535,sq8_np64,sanity,1.0,True,True,True,True,False,True,True,False,False
537,sq8_np64,main,1.0,True,True,False,False,True,True,True,False,True
